x;y
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.804324;0.402127
0.268098;0.049592
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.618631;0.278714
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.262951;0.047612
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.691473;0.332605
0.000000;0.000000
0.592864;0.258818
0.000000;0.000000
0.568516;0.239881
0.597174;0.262161
0.531402;0.211118
0.606263;0.269194
0.000000;0.000000
0.000000;0.000000
0.490804;0.180360
0.000000;0.000000
0.000000;0.000000
0.375517;0.102483
0.536221;0.214830
0.000000;0.000000
0.293680;0.060195
0.258287;0.045862
0.274010;0.051930
0.000000;0.000000
0.000000;0.000000
0.230891;0.036419
0.000000;0.000000
0.411953;0.125109
0.000000;0.000000
0.455796;0.154925
0.000000;0.000000
0.000000;0.000000
0.351960;0.089043
0.520243;0.202563
0.000000;0.000000
0.272673;0.051395
0.503039;0.189513
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.642379;0.296766
0.570746;0.241617
0.783635;0.391093
0.146661;0.021035
0.767296;0.381780
0.213789;0.031233
0.788456;0.393742
0.000000;0.000000
0.386387;0.109007
0.468919;0.164314
0.000000;0.000000
0.000000;0.000000
0.630427;0.287725
0.000000;0.000000
0.417578;0.128787
0.011822;0.013489
0.672903;0.319335
0.327249;0.076026
0.302121;0.063971
0.209437;0.029998
0.000000;0.000000
0.000000;0.000000
0.709677;0.345202
0.508447;0.193595
0.773515;0.385385
0.663132;0.312204
0.000000;0.000000
0.000000;0.000000
0.617745;0.278035
0.000000;0.000000
0.423695;0.132838
0.297341;0.061816
0.676604;0.322011
0.000000;0.000000
0.000000;0.000000
0.253147;0.043982
0.000000;0.000000
0.000000;0.000000
0.742346;0.366613
0.000000;0.000000
0.430752;0.137578
0.000000;0.000000
0.000000;0.000000
0.817143;0.408518
0.676112;0.321656
0.000000;0.000000
0.129246;0.019352
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.517293;0.200312
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.713216;0.347599
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.803512;0.401711
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.667598;0.315476
0.000000;0.000000
0.466205;0.162356
0.000000;0.000000
0.700373;0.338818
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.373922;0.101542
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.282315;0.055328
0.000000;0.000000
0.409674;0.123633
0.727220;0.356904
0.000000;0.000000
0.656052;0.306979
0.560218;0.233426
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.428484;0.136047
0.484465;0.175666
0.573785;0.243982
0.000000;0.000000
0.000000;0.000000
0.648805;0.301585
0.000000;0.000000
0.199386;0.027351
0.791630;0.395460
0.000000;0.000000
0.000000;0.000000
0.559230;0.232658
0.000000;0.000000
0.474774;0.168562
0.291018;0.059032
0.085588;0.016044
0.000000;0.000000
0.000000;0.000000
0.412587;0.125521
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.753283;0.373397
0.000000;0.000000
0.630400;0.287704
0.423424;0.132657
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.640521;0.295368
0.000000;0.000000
0.532050;0.211617
0.644595;0.298432
0.000000;0.000000
0.000000;0.000000
0.789345;0.394225
0.000000;0.000000
0.000000;0.000000
0.428311;0.135930
0.776321;0.386987
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.791859;0.395583
0.768839;0.382682
0.000000;0.000000
0.258840;0.046068
0.000000;0.000000
0.000000;0.000000
0.415612;0.127496
0.608873;0.271208
0.800809;0.400315
0.000000;0.000000
0.292799;0.059808
0.351588;0.088839
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.759600;0.377220
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.777605;0.387716
0.000000;0.000000
0.360402;0.093747
0.745801;0.368779
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.575041;0.244960
0.800608;0.400210
0.000000;0.000000
0.581827;0.250240
0.000000;0.000000
0.389630;0.110992
0.419288;0.129914
0.536150;0.214776
0.000000;0.000000
0.000000;0.000000
0.300582;0.063273
0.000000;0.000000
0.000000;0.000000
0.729373;0.358309
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.537222;0.215602
0.000000;0.000000
0.141470;0.020512
0.634300;0.290665
0.000000;0.000000
0.722993;0.354127
0.503072;0.189538
0.653435;0.305037
0.000000;0.000000
0.339169;0.082164
0.238335;0.038845
0.653504;0.305087
0.000000;0.000000
0.492462;0.181594
0.000000;0.000000
0.000000;0.000000
0.182960;0.025190
0.000000;0.000000
0.345720;0.085649
0.692172;0.333097
0.264242;0.048104
0.617696;0.277997
0.000000;0.000000
0.531447;0.211153
0.000000;0.000000
0.000000;0.000000
0.817051;0.408473
0.000000;0.000000
0.644573;0.298416
0.333975;0.079457
0.529616;0.209745
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.400517;0.117779
0.452379;0.152513
0.156353;0.022059
0.000000;0.000000
0.434289;0.139979
0.518866;0.201512
0.396707;0.115383
0.796339;0.397972
0.265400;0.048548
0.783029;0.390757
0.697404;0.336757
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.792057;0.395689
0.000000;0.000000
0.173614;0.024037
0.000000;0.000000
0.000000;0.000000
0.501695;0.188502
0.000000;0.000000
0.529616;0.209745
0.379355;0.104763
0.079434;0.015684
0.319876;0.072364
0.720041;0.352171
0.000000;0.000000
0.000000;0.000000
0.328764;0.076791
0.048868;0.014291
0.000000;0.000000
0.000000;0.000000
0.489617;0.179478
0.000000;0.000000
0.477844;0.170803
0.769334;0.382970
0.000000;0.000000
0.000000;0.000000
0.346515;0.086078
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.672801;0.319262
0.000000;0.000000
0.000000;0.000000
0.599589;0.264032
0.000000;0.000000
0.335092;0.080034
0.539362;0.217255
0.000000;0.000000
0.660399;0.310193
0.127123;0.019161
0.000000;0.000000
0.000000;0.000000
0.502756;0.189300
0.000000;0.000000
0.591147;0.257485
0.209292;0.029958
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.720534;0.352498
0.000000;0.000000
0.311013;0.068099
0.000000;0.000000
0.000000;0.000000
0.676900;0.322224
0.329147;0.076986
0.000000;0.000000
0.615702;0.276466
0.000000;0.000000
0.000000;0.000000
0.038450;0.013967
0.611870;0.273518
0.609306;0.271542
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.406077;0.121318
0.354267;0.090316
0.000000;0.000000
0.788878;0.393971
0.000000;0.000000
0.000000;0.000000
0.261323;0.046997
0.000000;0.000000
0.584604;0.252401
0.048665;0.014284
0.000000;0.000000
0.512810;0.196902
0.000000;0.000000
0.000000;0.000000
0.182034;0.025073
0.000000;0.000000
0.673320;0.319638
0.359273;0.093110
0.704119;0.341402
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.778073;0.387981
0.000000;0.000000
0.000000;0.000000
0.446571;0.148444
0.214671;0.031488
0.191987;0.026356
0.600365;0.264633
0.669954;0.317194
0.786861;0.392871
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.748980;0.370753
0.000000;0.000000
0.690113;0.331647
0.000000;0.000000
0.631165;0.288286
0.473920;0.167940
0.000000;0.000000
0.000000;0.000000
0.547934;0.223888
0.693980;0.334365
0.680869;0.325076
0.000000;0.000000
0.539788;0.217584
0.814706;0.407330
0.561618;0.234514
0.657767;0.308249
0.731671;0.359800
0.574340;0.244414
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.572051;0.242632
0.491931;0.181199
0.000000;0.000000
0.708655;0.344507
0.000000;0.000000
0.677198;0.322439
0.548890;0.224629
0.000000;0.000000
0.000000;0.000000
0.172288;0.023879
0.000000;0.000000
0.366254;0.097081
0.454646;0.154112
0.404080;0.120041
0.644128;0.298081
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.220482;0.033199
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.777517;0.387666
0.000000;0.000000
0.166763;0.023229
0.000000;0.000000
0.275838;0.052666
0.000000;0.000000
0.000000;0.000000
0.405357;0.120857
0.000000;0.000000
0.000000;0.000000
0.493848;0.182626
0.000000;0.000000
0.000000;0.000000
0.232963;0.037084
0.000000;0.000000
0.711814;0.346651
0.425682;0.134165
0.204357;0.028599
0.000000;0.000000
0.000000;0.000000
0.600897;0.265045
0.165263;0.023056
0.527293;0.207961
0.683218;0.326755
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.167010;0.023257
0.530632;0.210526
0.088825;0.016244
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.397732;0.116025
0.369316;0.098850
0.430174;0.137187
0.000000;0.000000
0.626503;0.284736
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.465387;0.161768
0.584684;0.252463
0.135590;0.019941
0.000000;0.000000
0.314238;0.069633
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.134416;0.019830
0.704883;0.341927
0.000000;0.000000
0.000000;0.000000
0.442166;0.145386
0.000000;0.000000
0.000000;0.000000
0.377930;0.103914
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.740671;0.365557
0.000000;0.000000
0.000000;0.000000
0.363539;0.095527
0.485772;0.176631
0.562281;0.235030
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.616434;0.277028
0.000000;0.000000
0.786546;0.392698
0.608001;0.270536
0.000000;0.000000
0.100687;0.017040
0.780792;0.389510
0.489071;0.179074
0.812904;0.406443
0.767918;0.382144
0.427255;0.135220
0.151332;0.021521
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.690063;0.331612
0.000000;0.000000
0.132867;0.019685
0.000000;0.000000
0.000000;0.000000
0.754173;0.373940
0.000000;0.000000
0.611223;0.273020
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.563067;0.235641
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.029524;0.013750
0.646813;0.300095
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.432716;0.138909
0.619505;0.279385
0.000000;0.000000
0.421985;0.131700
0.000000;0.000000
0.641307;0.295960
0.720508;0.352481
0.375527;0.102488
0.809991;0.404996
0.780320;0.389245
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.647000;0.300235
0.407082;0.121963
0.235104;0.037779
0.334433;0.079693
0.809166;0.404582
0.638828;0.294091
0.717731;0.350631
0.000000;0.000000
0.498405;0.186033
0.700962;0.339226
0.761032;0.378077
0.000000;0.000000
0.785629;0.392194
0.000000;0.000000
0.000000;0.000000
0.608831;0.271176
0.784222;0.391418
0.402218;0.118857
0.000000;0.000000
0.000000;0.000000
0.270996;0.050730
0.370663;0.099634
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.408041;0.122579
0.255564;0.044860
0.814305;0.407133
0.591459;0.257727
0.519570;0.202049
0.000000;0.000000
0.000000;0.000000
0.619030;0.279021
0.662115;0.311456
0.311337;0.068252
0.498877;0.186387
0.000000;0.000000
0.000000;0.000000
0.191551;0.026299
0.293899;0.060291
0.000000;0.000000
0.000000;0.000000
0.786340;0.392584
0.632237;0.289100
0.000000;0.000000
0.000000;0.000000
0.681209;0.325320
0.000000;0.000000
0.672615;0.319127
0.285148;0.056517
0.000000;0.000000
0.582986;0.251142
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.811088;0.405543
0.749220;0.370901
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.224364;0.034377
0.810193;0.405096
0.000000;0.000000
0.712531;0.347137
0.727232;0.356912
0.757732;0.376097
0.397961;0.116169
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.793986;0.396722
0.390805;0.111715
0.000000;0.000000
0.739265;0.364666
0.000000;0.000000
0.538908;0.216904
0.744883;0.368205
0.000000;0.000000
0.453542;0.153332
0.805883;0.402923
0.213603;0.031180
0.000000;0.000000
0.614874;0.275829
0.771095;0.383991
0.413132;0.125876
0.000000;0.000000
0.311516;0.068337
0.763538;0.379567
0.000000;0.000000
0.659579;0.309588
0.382955;0.106925
0.146024;0.020970
0.000000;0.000000
0.103966;0.017277
0.445030;0.147371
0.643683;0.297747
0.000000;0.000000
0.163704;0.022878
0.660308;0.310126
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.360861;0.094006
0.344899;0.085208
0.000000;0.000000
0.751916;0.372560
0.666819;0.314906
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.609753;0.271887
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.761028;0.378075
0.216793;0.032105
0.000000;0.000000
0.592595;0.258609
0.748060;0.370183
0.511384;0.195820
0.600746;0.264928
0.287312;0.057437
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.168704;0.023455
0.000000;0.000000
0.000000;0.000000
0.616669;0.277208
0.788716;0.393883
0.000000;0.000000
0.734542;0.361650
0.000000;0.000000
0.000000;0.000000
0.805630;0.402794
0.395357;0.114539
0.639241;0.294402
0.000000;0.000000
0.000000;0.000000
0.596273;0.261462
0.000000;0.000000
0.727684;0.357207
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.589638;0.256313
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.594516;0.260100
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.490093;0.179832
0.525490;0.206578
0.000000;0.000000
0.713737;0.347951
0.562769;0.235409
0.000000;0.000000
0.000000;0.000000
0.167810;0.023350
0.327843;0.076326
0.000000;0.000000
0.000000;0.000000
0.338281;0.081698
0.000000;0.000000
0.000000;0.000000
0.065428;0.014964
0.000000;0.000000
0.000000;0.000000
0.457007;0.155783
0.550897;0.226186
0.000000;0.000000
0.000000;0.000000
0.000000;0.000000
0.510911;0.195461
0.000000;0.000000
0.000000;0.000000
0.647417;0.300547
0.290983;0.059017
0.000000;0.000000
